  -1.0000000000000000        2.5138195316028422E+017
 -0.97999999999999998        1.3546791214637642E+017
 -0.95999999999999996        38019802115250784.     
 -0.93999999999999995       -42537757461902304.     
 -0.92000000000000004       -1.0770601155959504E+017
 -0.90000000000000002       -1.5891361408875664E+017
 -0.88000000000000000       -1.9751817238744806E+017
 -0.85999999999999999       -2.2480779171157862E+017
 -0.83999999999999997       -2.4200261972561690E+017
 -0.82000000000000006       -2.5025639099330819E+017
 -0.80000000000000004       -2.5065797146838880E+017
 -0.78000000000000003       -2.4423290298529789E+017
 -0.76000000000000001       -2.3194494774989584E+017
 -0.73999999999999999       -2.1469763283017488E+017
 -0.71999999999999997       -1.9333579464697750E+017
 -0.69999999999999996       -1.6864712346470714E+017
 -0.67999999999999994       -1.4136370788204608E+017
 -0.65999999999999992       -1.1216357932266755E+017
 -0.64000000000000001       -81672256525952480.     
 -0.62000000000000000       -50464290037700408.     
 -0.59999999999999998       -19064806700847896.     
 -0.58000000000000007        12048945853818688.     
 -0.56000000000000005        42446054716948512.     
 -0.54000000000000004        71740397209912496.     
 -0.52000000000000002        99589096394087232.     
 -0.50000000000000000        1.2569097658014168E+017
 -0.47999999999999998        1.4978501883732227E+017
 -0.45999999999999996        1.7164881650273846E+017
 -0.43999999999999995        1.9109703069064797E+017
 -0.42000000000000004        2.0797984580174237E+017
 -0.40000000000000002        2.2218142503243296E+017
 -0.38000000000000000        2.3361836588413581E+017
 -0.35999999999999999        2.4223815567255712E+017
 -0.33999999999999997        2.4801762703697923E+017
 -0.31999999999999995        2.5096141344954563E+017
 -0.29999999999999993        2.5110040472454675E+017
 -0.28000000000000003        2.4849020252770515E+017
 -0.26000000000000001        2.4320957588546144E+017
 -0.23999999999999999        2.3535891669425910E+017
 -0.21999999999999997        2.2505869522983072E+017
 -0.19999999999999996        2.1244791565648288E+017
 -0.17999999999999994        1.9768257153638189E+017
 -0.16000000000000003        1.8093410133883955E+017
 -0.14000000000000001        1.6238784394959770E+017
 -0.12000000000000000        1.4224149418011483E+017
  -9.9999999999999978E-002   1.2070355827685094E+017
  -7.9999999999999960E-002   97991809430553120.     
  -5.9999999999999942E-002   74331743285541024.     
  -4.0000000000000036E-002   49955033448992568.     
  -2.0000000000000018E-002   25097987000228756.     
   0.0000000000000000        83.045976254780157     
   2.0000000000000018E-002  -25097987000228592.     
   4.0000000000000036E-002  -49955033448992400.     
   6.0000000000000053E-002  -74331743285541008.     
   8.0000000000000071E-002  -97991809430553104.     
  0.10000000000000009       -1.2070355827685093E+017
  0.12000000000000011       -1.4224149418011480E+017
  0.14000000000000012       -1.6238784394959766E+017
  0.15999999999999992       -1.8093410133883930E+017
  0.17999999999999994       -1.9768257153638179E+017
  0.19999999999999996       -2.1244791565648275E+017
  0.21999999999999997       -2.2505869522983059E+017
  0.23999999999999999       -2.3535891669425901E+017
  0.26000000000000001       -2.4320957588546134E+017
  0.28000000000000003       -2.4849020252770509E+017
  0.30000000000000004       -2.5110040472454662E+017
  0.32000000000000006       -2.5096141344954557E+017
  0.34000000000000008       -2.4801762703697914E+017
  0.36000000000000010       -2.4223815567255706E+017
  0.38000000000000012       -2.3361836588413578E+017
  0.40000000000000013       -2.2218142503243290E+017
  0.41999999999999993       -2.0797984580174240E+017
  0.43999999999999995       -1.9109703069064800E+017
  0.45999999999999996       -1.7164881650273850E+017
  0.47999999999999998       -1.4978501883732230E+017
  0.50000000000000000       -1.2569097658014174E+017
  0.52000000000000002       -99589096394087328.     
  0.54000000000000004       -71740397209912576.     
  0.56000000000000005       -42446054716948608.     
  0.58000000000000007       -12048945853818800.     
  0.60000000000000009        19064806700847896.     
  0.62000000000000011        50464290037700312.     
  0.64000000000000012        81672256525952480.     
  0.66000000000000014        1.1216357932266798E+017
  0.67999999999999994        1.4136370788204595E+017
  0.69999999999999996        1.6864712346470701E+017
  0.71999999999999997        1.9333579464697734E+017
  0.73999999999999999        2.1469763283017475E+017
  0.76000000000000001        2.3194494774989568E+017
  0.78000000000000003        2.4423290298529776E+017
  0.80000000000000004        2.5065797146838867E+017
  0.82000000000000006        2.5025639099330810E+017
  0.84000000000000008        2.4200261972561654E+017
  0.86000000000000010        2.2480779171157821E+017
  0.88000000000000012        1.9751817238744803E+017
  0.90000000000000013        1.5891361408875616E+017
  0.91999999999999993        1.0770601155959600E+017
  0.93999999999999995        42537757461902336.     
  0.95999999999999996       -38019802115250720.     
  0.97999999999999998       -1.3546791214637635E+017
   1.0000000000000000       -2.5138195316028410E+017
